RA,Dec
5.8323736649645745,29.842341174863382
5.832354377348593,29.837958188717895
5.832611194483031,29.822567321801372
5.832366708643928,29.814903714839893
5.832420907655165,29.811621806302814
5.832175520471945,29.80396929858263
5.832304228051494,29.801783828421488
5.832705719439415,29.788564354071745
5.8325335383938715,29.782011837816146
5.832586543696533,29.778737741595258
5.832488898462604,29.773283529513307
5.8326169076165035,29.771103467572722
5.832518813742968,29.765654842582258
5.832420411687855,29.7602102236596
5.8325481128344006,29.75803398517186
5.832524768317244,29.753682611924233
5.8320826429453785,29.75821716157835
5.832059409523705,29.753875286751022
5.832111456639371,29.75062015657561
5.832238897546554,29.748450310086916
5.832290752718233,29.745197571774394
5.832418077396042,29.74302932819141
5.832469742303175,29.73977900548589
5.832445642712319,29.73544802544829
5.832648401749243,29.734364439465686
5.832057134561176,29.736772020352234
5.832260036178917,29.735692094747417
5.8323113604298555,29.73244998617081
5.832438523932622,29.730291579378136
5.83256550963149,29.728132163112676
5.83212592722828,29.732725356473836
5.832328792537398,29.73164823717702
5.832380123105208,29.728416193862657
5.832431340578269,29.72518560728487
5.832558228764031,29.723032130462034
5.832043748309399,29.72656978167064
5.832246563749121,29.725495788850402
5.832373481619708,29.723346641404856
5.832500349007016,29.721198137382235
5.832703090193999,29.72012494810255
5.832189281554847,29.72368079762223
5.832391947064329,29.722607808740005
5.83251893548393,29.720465593211788
5.832081809761684,29.725098735134683
5.832208763005881,29.722958559793597
5.832184098675045,29.718681785629173
5.8323867165797685,29.717611764829464
5.832437653463531,29.71440593914175
5.832564471688662,29.712270616242744
5.832127929422631,29.716932042500012
5.832254724346772,29.714798763467897
5.832457423865539,29.713733181023898
5.832021317655357,29.718404054051557
5.832148158234871,29.71627477334599
5.832350886196248,29.715211188453612
5.832477651776023,29.7130828733636
5.832680342276267,29.71201977103084
5.832169077377093,29.715643174402384
5.832295887324765,29.71351918754364
5.832498594051159,29.712458242322583
5.8320640528178895,29.717148814770457
5.832266813231265,29.71608954223922
5.832393643912338,29.71396985829976
5.831959111653433,29.718675047750708
5.83216190106439,29.717617769528903
5.832288801058492,29.71550207709199
5.832491553222829,29.714445281087205
5.832057526879194,29.719161397059146
5.832184474113775,29.717049694016556
5.832387255512582,29.715994891098067
5.831878393005449,29.719662061056862
5.832005374141722,29.717554664850773
5.832132421733502,29.71544952308821
5.831699418225683,29.72018746171817
5.831902142663742,29.719135032141985
5.832104970633833,29.718084371868382
5.832307786268386,29.717033872160286
5.83187521058225,29.721781200442344
5.8320022857488985,29.719682093422335
5.830661315760893,29.711877472998314
5.824745888162899,29.69956983698212
5.822550713760924,29.694887718441233
5.816865755814039,29.700884743347668
5.811126791783938,29.70654947483816
5.808404953838519,29.709642219777333
5.80316628081994,29.708290998828552
5.800460013712199,29.711887726033737
5.794635382906595,29.717664478537436
5.789218668349074,29.71510223577524
5.78646526253931,29.718625351010363
5.779342600760929,29.7232142176342
5.776535210063888,29.726450901379412
5.771334758281122,29.728021421267243
5.7659288294117035,29.727534900818956
5.7636694548264416,29.724313059711196
5.7577022182760205,29.731393287399364
5.755455992836682,29.728680885829736
5.749962030793528,29.72858200002584
5.743983485093659,29.73676506293653
5.741611138491823,29.733194136373278
5.736098742261962,29.73416210564708
5.733241723107621,29.738739149726822
5.7283339789914836,29.734027707188442
5.722803468825569,29.736058219772968
5.7198308298890055,29.74004279379591
5.714673323937346,29.733938946082446
5.711721756316519,29.738578680831797
5.706117537721051,29.741469284854634
5.700936458760554,29.736535132544194
5.698022766943862,29.742262341660865
5.69287315030364,29.7384895838664
5.690370205598229,29.73615534820667
5.684643219899647,29.740096057435554
5.678871037731272,29.744213824424875
5.676397543479182,29.7429004211815
5.671112958996667,29.740173985624736
5.668580444650328,29.738770758197486
5.663327635825665,29.737230218795506
5.657516335479554,29.743441079791054
5.654940133577199,29.742418335240266
5.6500426652294715,29.745471887856787
5.647483345953085,29.745048508279137
5.642104421526868,29.744827573633312
5.636749787975132,29.74544404024795
5.634073776811406,29.744859158279976
5.628609618880215,29.74556851620103
5.6259531448402775,29.745665539063616
5.614871044237644,29.73915092500199
5.612319073122259,29.740929643157568
5.606664102810894,29.74296351468462
5.604412574495386,29.745398606151323
5.599169224785346,29.74004031030494
