Az (Rot),El (Rot),Time
138.6600037,82.23000336,11:43:20
138.6499939,82.23000336,11:43:21
138.6499939,82.23000336,11:43:22
138.6499939,82.23000336,11:43:23
138.6499939,82.23000336,11:43:24
138.6499939,82.23000336,11:43:25
138.6600037,82.23000336,11:43:26
138.6600037,82.23000336,11:43:27
138.6699982,82.23999786,11:43:28
138.6799927,82.23999786,11:43:29
138.6799927,82.23999786,11:43:30
138.6900024,82.23999786,11:43:31
138.7100067,82.23999786,11:43:32
138.7200012,82.23999786,11:43:33
138.7299957,82.23999786,11:43:34
138.75,82.25,11:43:35
138.7700043,82.25,11:43:36
138.7799988,82.25,11:43:37
138.8000031,82.25,11:43:38
138.8099976,82.25,11:43:39
138.8300018,82.26000214,11:43:41
138.8500061,82.26000214,11:43:42
138.8600006,82.26000214,11:43:43
138.8800049,82.26000214,11:43:44
138.8899994,82.26000214,11:43:45
138.9100037,82.26999664,11:43:46
138.9400024,82.26999664,11:43:47
138.9499969,82.26999664,11:43:48
138.9700012,82.26999664,11:43:49
138.9799957,82.26999664,11:43:50
139,82.27999878,11:43:51
139.0299988,82.27999878,11:43:52
139.0399933,82.27999878,11:43:53
139.0599976,82.27999878,11:43:54
139.0700073,82.27999878,11:43:55
139.1000061,82.29000092,11:43:56
139.1199951,82.29000092,11:43:57
139.1300049,82.29000092,11:43:58
139.1499939,82.29000092,11:43:59
139.1699982,82.29000092,11:44:00
139.1900024,82.30000305,11:44:01
139.2100067,82.30000305,11:44:02
139.2299957,82.30000305,11:44:03
139.25,82.30000305,11:44:04
139.2599945,82.30999756,11:44:05
139.2899933,82.30999756,11:44:06
139.3099976,82.30999756,11:44:07
139.3200073,82.30999756,11:44:08
139.3500061,82.31999969,11:44:09
139.3600006,82.31999969,11:44:10
139.3800049,82.31999969,11:44:11
139.4100037,82.31999969,11:44:12
139.4199982,82.31999969,11:44:13
139.4499969,82.33000183,11:44:14
139.4900055,82.33000183,11:44:15
139.6199951,82.31999969,11:44:16
139.75,82.30000305,11:44:17
139.8000031,82.29000092,11:44:18
139.9499969,82.26999664,11:44:19
140.0399933,82.26000214,11:44:20
140.2400055,82.23000336,11:44:21
140.4199982,82.20999908,11:44:22
140.4900055,82.19999695,11:44:23
140.6499939,82.18000031,11:44:24
140.7100067,82.16999817,11:44:25
140.8500061,82.15000153,11:44:26
140.9700012,82.12999725,11:44:27
141.0299988,82.12999725,11:44:28
141.1399994,82.11000061,11:44:29
141.1900024,82.11000061,11:44:30
141.2899933,82.09999847,11:44:31
141.3699951,82.08999634,11:44:32
141.4100037,82.08000183,11:44:33
141.4900055,82.08000183,11:44:34
141.5299988,82.06999969,11:44:35
141.6000061,82.06999969,11:44:36
141.6600037,82.05999756,11:44:37
141.6999969,82.05999756,11:44:38
141.7599945,82.05000305,11:44:39
141.7899933,82.05000305,11:44:40
141.8500061,82.05000305,11:44:41
141.9100037,82.04000092,11:44:42
141.9299927,82.04000092,11:44:43
141.9799957,82.04000092,11:44:44
142.0099945,82.04000092,11:44:45
142.0599976,82.04000092,11:44:46
142.1100006,82.02999878,11:44:47
142.1300049,82.02999878,11:44:48
142.1699982,82.02999878,11:44:49
142.1999969,82.02999878,11:44:50
142.2400055,82.02999878,11:44:51
142.2899933,82.02999878,11:44:52
142.3099976,82.02999878,11:44:53
142.3500061,82.02999878,11:44:54
142.3699951,82.02999878,11:44:55
142.4100037,82.02999878,11:44:56
142.4499969,82.02999878,11:44:57
142.4700012,82.02999878,11:44:58
142.5,82.02999878,11:44:59
142.5200043,82.02999878,11:45:00
142.5599976,82.04000092,11:45:01
142.5899963,82.04000092,11:45:02
142.6100006,82.04000092,11:45:03
142.6499939,82.04000092,11:45:04
142.6600037,82.04000092,11:45:05
142.6999969,82.04000092,11:45:06
142.7299957,82.04000092,11:45:07
142.75,82.04000092,11:45:08
142.7799988,82.05000305,11:45:09
142.7899933,82.05000305,11:45:10
142.8300018,82.05000305,11:45:11
142.8500061,82.05000305,11:45:12
142.8699951,82.05000305,11:45:13
142.8999939,82.05000305,11:45:14
142.9100037,82.05000305,11:45:15
142.9400024,82.05999756,11:45:16
142.9499969,82.05999756,11:45:17
142.9600067,82.05999756,11:45:18
142.9700012,82.05999756,11:45:19
142.9700012,82.05999756,11:45:20
143,82.05999756,11:45:21
143.0299988,82.05999756,11:45:22
143.0500031,82.05999756,11:45:23
143.0800018,82.06999969,11:45:24
143.0899963,82.06999969,11:45:25
143.1300049,82.06999969,11:45:26
143.1600037,82.06999969,11:45:27
143.1699982,82.06999969,11:45:28
143.1999969,82.08000183,11:45:29
143.2200012,82.08000183,11:45:30
143.25,82.08000183,11:45:31
143.2799988,82.08000183,11:45:32
143.2899933,82.08999634,11:45:33
143.3300018,82.08999634,11:45:34
143.3399963,82.08999634,11:45:35
143.3699951,82.08999634,11:45:36
143.3999939,82.08999634,11:45:37
143.4199982,82.09999847,11:45:38
143.4499969,82.09999847,11:45:39
143.4600067,82.09999847,11:45:40
143.4900055,82.09999847,11:45:41
143.5200043,82.09999847,11:45:42
143.5399933,82.11000061,11:45:43
144.0500031,82.12000275,11:45:44
144.2899933,82.13999939,11:45:45
144.7400055,82.19000244,11:45:46
145.1999969,82.23000336,11:45:47
145.4400024,82.25,11:45:48
145.9100037,82.29000092,11:45:49
146.1499939,82.31999969,11:45:50
146.6199951,82.36000061,11:45:51
147.1000061,82.40000153,11:45:52
147.3399963,82.41999817,11:45:53
147.8300018,82.45999908,11:45:54
148.0700073,82.48000336,11:45:55
148.5899963,82.52999878,11:45:56
149.0899963,82.55999756,11:45:57
149.3399963,82.58000183,11:45:58
149.8399963,82.62000275,11:45:59
150.1000061,82.63999939,11:46:00
150.6199951,82.68000031,11:46:01
151.1499939,82.70999908,11:46:02
151.4199982,82.73000336,11:46:03
151.9499969,82.76999664,11:46:04
152.2100067,82.79000092,11:46:05
153.2899933,82.84999847,11:46:06
153.5800018,82.87000275,11:46:07
154.1499939,82.90000153,11:46:08
154.4299927,82.91000366,11:46:09
154.9900055,82.94999695,11:46:10
155.5500031,82.98000336,11:46:11
155.8399963,82.98999786,11:46:12
156.4100037,83.01999664,11:46:14
156.7100067,83.02999878,11:46:15
157.3000031,83.05999756,11:46:16
157.8800049,83.08999634,11:46:17
158.1900024,83.09999847,11:46:18
158.7599945,83.12999725,11:46:19
159.0700073,83.13999939,11:46:20
159.6600037,83.16999817,11:46:21
160.2799988,83.19000244,11:46:22
160.5899963,83.19999695,11:46:23
161.1900024,83.23000336,11:46:24
161.4900055,83.23999786,11:46:25
162.1199951,83.26000214,11:46:26
162.7200012,83.27999878,11:46:27
163.0399933,83.29000092,11:46:28
163.6699982,83.30999756,11:46:29
163.9900055,83.33000183,11:46:30
164.6199951,83.33999634,11:46:31
165.25,83.36000061,11:46:32
165.5700073,83.37000275,11:46:33
166.2100067,83.38999939,11:46:34
166.5399933,83.40000153,11:46:35
167.1799927,83.41000366,11:46:36
167.8500061,83.43000031,11:46:37
168.1699982,83.44000244,11:46:38
168.8099976,83.44999695,11:46:39
169.1199951,83.45999908,11:46:40
169.6900024,83.47000122,11:46:41
170.2100067,83.48000336,11:46:42
170.4600067,83.48000336,11:46:43
170.9299927,83.48999786,11:46:44
171.1699982,83.5,11:46:45
171.5800018,83.5,11:46:46
171.9700012,83.51000214,11:46:47
172.1499939,83.51000214,11:46:48
172.4700012,83.51999664,11:46:49
172.6199951,83.51999664,11:46:50
172.9199982,83.51999664,11:46:51
173.1999969,83.51999664,11:46:52
173.3399963,83.52999878,11:46:53
173.5800018,83.52999878,11:46:54
173.7100067,83.52999878,11:46:55
173.9299927,83.52999878,11:46:56
174.1100006,83.54000092,11:46:57
174.2200012,83.54000092,11:46:58
174.3999939,83.54000092,11:46:59
174.4799957,83.54000092,11:47:00
174.6499939,83.54000092,11:47:01
174.8099976,83.54000092,11:47:02
174.8899994,83.54000092,11:47:03
175.0200043,83.54000092,11:47:04
175.0899963,83.55000305,11:47:05
175.2100067,83.55000305,11:47:06
175.3200073,83.55000305,11:47:07
175.3699951,83.55000305,11:47:08
175.4799957,83.55000305,11:47:09
175.5399933,83.55000305,11:47:10
175.6399994,83.55000305,11:47:11
175.7400055,83.55000305,11:47:12
175.7799988,83.55000305,11:47:13
175.8699951,83.55000305,11:47:14
175.8999939,83.55000305,11:47:15
175.9700012,83.55000305,11:47:16
176.0500031,83.55000305,11:47:17
176.0899963,83.55000305,11:47:18
176.1600037,83.55000305,11:47:19
176.1900024,83.55000305,11:47:20
176.2700043,83.55000305,11:47:21
176.3399963,83.55000305,11:47:22
176.3699951,83.55999756,11:47:23
176.4299927,83.55999756,11:47:24
176.4700012,83.55999756,11:47:25
176.5099945,83.55999756,11:47:26
176.5599976,83.55999756,11:47:27
176.5899963,83.55999756,11:47:28
176.6499939,83.55999756,11:47:29
176.6799927,83.55999756,11:47:30
176.7400055,83.55999756,11:47:31
176.7899933,83.55999756,11:47:32
176.8200073,83.55999756,11:47:33
176.8699951,83.55999756,11:47:34
176.8999939,83.55999756,11:47:35
176.9499969,83.55999756,11:47:36
176.9900055,83.55999756,11:47:37
177,83.55999756,11:47:38
177.0399933,83.55999756,11:47:39
177.0700073,83.55999756,11:47:40
177.1199951,83.55999756,11:47:41
177.1699982,83.55999756,11:47:42
177.1999969,83.55999756,11:47:43
177.25,83.55999756,11:47:44
177.2700043,83.55999756,11:47:45
177.3200073,83.55999756,11:47:46
177.3699951,83.55999756,11:47:47
177.3899994,83.55999756,11:47:48
177.4400024,83.55999756,11:47:49
177.4600067,83.55999756,11:47:50
177.5,83.55999756,11:47:51
177.5299988,83.55999756,11:47:52
177.5500031,83.55999756,11:47:53
177.5899963,83.55999756,11:47:54
177.6100006,83.55999756,11:47:55
177.6600037,83.55999756,11:47:56
177.7100067,83.55999756,11:47:57
177.7299957,83.55999756,11:47:58
177.7799988,83.55999756,11:47:59
177.8000031,83.55999756,11:48:00
177.8500061,83.55999756,11:48:01
177.8899994,83.55999756,11:48:02
177.9199982,83.55999756,11:48:03
177.9600067,83.55999756,11:48:04
177.9799957,83.55999756,11:48:05
178.0200043,83.55999756,11:48:06
178.0500031,83.55999756,11:48:07
178.0599976,83.55999756,11:48:08
178.0899963,83.55999756,11:48:09
178.1100006,83.55999756,11:48:10
178.1499939,83.55999756,11:48:11
178.1999969,83.55999756,11:48:12
178.2299957,83.55999756,11:48:13
178.2700043,83.55999756,11:48:14
178.2899933,83.55999756,11:48:15
178.3500061,83.55999756,11:48:16
178.3899994,83.55999756,11:48:17
178.4400024,83.55999756,11:48:18
178.5099945,83.52999878,11:48:19
178.5399933,83.51000214,11:48:20
178.5800018,83.47000122,11:48:21
178.6300049,83.43000031,11:48:22
178.6499939,83.41000366,11:48:23
178.6999969,83.37999725,11:48:24
178.7200012,83.36000061,11:48:25
178.7599945,83.33000183,11:48:26
178.8099976,83.30000305,11:48:27
178.8300018,83.29000092,11:48:28
178.8800049,83.26999664,11:48:29
178.8999939,83.26000214,11:48:30
178.9400024,83.23999786,11:48:31
178.9799957,83.22000122,11:48:32
179,83.20999908,11:48:33
179.0399933,83.19999695,11:48:34
179.0599976,83.19000244,11:48:35
179.1000061,83.18000031,11:48:36
179.1399994,83.16999817,11:48:37
179.1600037,83.16000366,11:48:38
179.1999969,83.15000153,11:48:39
179.2100067,83.15000153,11:48:40
179.2599945,83.13999939,11:48:41
179.2899933,83.12999725,11:48:42
179.3099976,83.12999725,11:48:43
179.3500061,83.12000275,11:48:44
179.3699951,83.12000275,11:48:45
179.3999939,83.12000275,11:48:46
179.4499969,83.11000061,11:48:47
179.5,83.09999847,11:48:48
179.5200043,83.09999847,11:48:49
179.5599976,83.09999847,11:48:50
179.6000061,83.08999634,11:48:51
179.6199951,83.08999634,11:48:52
179.6600037,83.08999634,11:48:54
179.6799927,83.08999634,11:48:54
179.7100067,83.08999634,11:48:56
179.75,83.08999634,11:48:57
179.7700043,83.08999634,11:48:58
179.8099976,83.08000183,11:48:59
179.8300018,83.08000183,11:49:00
179.8699951,83.08000183,11:49:01
179.8999939,83.08000183,11:49:02
179.9199982,83.08000183,11:49:03
179.9600067,83.08000183,11:49:04
179.9799957,83.08000183,11:49:05
180.0200043,83.08000183,11:49:06
180.0599976,83.08000183,11:49:07
180.0800018,83.08000183,11:49:08
180.1199951,83.26000214,11:49:09
180.1300049,83.06999969,11:49:10
180.1799927,83.06999969,11:49:11
180.2100067,83.05999756,11:49:12
180.2299957,83.05999756,11:49:13
180.2700043,83.05999756,11:49:14
180.2899933,83.05999756,11:49:15
180.3300018,83.05999756,11:49:16
180.3699951,83.05999756,11:49:17
180.3899994,83.05999756,11:49:18
180.4199982,83.05999756,11:49:19
180.4400024,83.05999756,11:49:20
180.4799957,83.05999756,11:49:21
180.5200043,83.05999756,11:49:22
180.5399933,83.05999756,11:49:23
180.5800018,83.05999756,11:49:24
180.6000061,83.05999756,11:49:25
180.6399994,83.05999756,11:49:26
180.6699982,83.05999756,11:49:27
180.6900024,83.05999756,11:49:28
180.7400055,83.05999756,11:49:29
180.7599945,83.05999756,11:49:30
180.7899933,83.05999756,11:49:31
180.8300018,83.05999756,11:49:32
180.8500061,83.05999756,11:49:33
180.8899994,83.05999756,11:49:34
180.9100037,83.05999756,11:49:35
180.6499939,83.05999756,11:49:36
180.1600037,83.06999969,11:49:37
179.8600006,83.06999969,11:49:38
179.2599945,83.05999756,11:49:39
178.9299927,83.05999756,11:49:40
178.3000031,83.05999756,11:49:41
177.6699982,83.05999756,11:49:42
177.3500061,83.05999756,11:49:43
176.7299957,83.05000305,11:49:44
176.4100037,83.05000305,11:49:45
175.7899933,83.04000092,11:49:46
175.1600037,83.04000092,11:49:47
174.8399963,83.02999878,11:49:48
174.2200012,83.02999878,11:49:49
173.8999939,83.01999664,11:49:50
173.2899933,83.01000214,11:49:51
172.6699982,83,11:49:52
172.3600006,83,11:49:53
171.7400055,82.98999786,11:49:54
171.4199982,82.98000336,11:49:55
170.8099976,82.97000122,11:49:56
170.1999969,82.95999908,11:49:57
169.8899994,82.94999695,11:49:58
169.2899933,82.94000244,11:49:59
168.9799957,82.93000031,11:50:00
168.3699951,82.91000366,11:50:01
167.7700043,82.90000153,11:50:02
167.4600067,82.88999939,11:50:03
166.8699951,82.87000275,11:50:04
166.5700073,82.86000061,11:50:05
165.9700012,82.84999847,11:50:06
165.3800049,82.83000183,11:50:07
165.0800018,82.81999969,11:50:08
164.4900055,82.80000305,11:50:09
164.1900024,82.79000092,11:50:10
163.6199951,82.76999664,11:50:11
163.0500031,82.73999786,11:50:12
162.75,82.73000336,11:50:13
162.1799927,82.70999908,11:50:14
161.8899994,82.69999695,11:50:15
161.3099976,82.66999817,11:50:16
160.75,82.65000153,11:50:17
160.4700012,82.63999939,11:50:18
159.9199982,82.61000061,11:50:19
159.6399994,82.59999847,11:50:20
159.0899963,82.56999969,11:50:21
158.5299988,82.54000092,11:50:22
158.25,82.52999878,11:50:23
157.7100067,82.5,11:50:24
157.4600067,82.48999786,11:50:25
157,82.45999908,11:50:26
156.5800018,82.44000244,11:50:27
156.3800049,82.43000031,11:50:28
156.0099945,82.41000366,11:50:29
155.8300018,82.40000153,11:50:30
155.5200043,82.37999725,11:50:31
155.2400055,82.37000275,11:50:32
155.1199951,82.36000061,11:50:33
154.8800049,82.34999847,11:50:34
154.7700043,82.33999634,11:50:35
154.5800018,82.33000183,11:50:36
154.3899994,82.31999969,11:50:37
154.3099976,82.31999969,11:50:38
154.1600037,82.30999756,11:50:39
154.1000061,82.30000305,11:50:40
153.9700012,82.30000305,11:50:41
153.8600006,82.29000092,11:50:42
153.8000031,82.29000092,11:50:43
153.6999969,82.27999878,11:50:44
153.6600037,82.27999878,11:50:45
153.5800018,82.27999878,11:50:46
153.5200043,82.26999664,11:50:47
153.4900055,82.26999664,11:50:48
153.4299927,82.26999664,11:50:49
153.3999939,82.26999664,11:50:50
153.3600006,82.26999664,11:50:51
153.3200073,82.26999664,11:50:52
153.3000031,82.26000214,11:50:53
153.2799988,82.26000214,11:50:54
153.2599945,82.26000214,11:50:55
153.2400055,82.26000214,11:50:56
153.2200012,82.26000214,11:50:57
153.2200012,82.26000214,11:50:58
153.2100067,82.26000214,11:50:59
153.1999969,82.26000214,11:51:00
153.1999969,82.26000214,11:51:01
153.1600037,82.26000214,11:51:02
153.1600037,82.26000214,11:51:03
153.1699982,82.26000214,11:51:04
153.1699982,82.26000214,11:51:05
153.1799927,82.26000214,11:51:06
153.1799927,82.26000214,11:51:07
153.1900024,82.26000214,11:51:08
153.1999969,82.26999664,11:51:09
153.2100067,82.26999664,11:51:10
153.2200012,82.26999664,11:51:11
153.2400055,82.26999664,11:51:12
153.25,82.26999664,11:51:13
153.2599945,82.26999664,11:51:14
153.2700043,82.26999664,11:51:15
153.2899933,82.26999664,11:51:16
153.3099976,82.27999878,11:51:17
153.3200073,82.27999878,11:51:18
153.3500061,82.27999878,11:51:19
153.3600006,82.27999878,11:51:20
153.3800049,82.27999878,11:51:21
153.3899994,82.27999878,11:51:22
153.4199982,82.27999878,11:51:23
153.4400024,82.29000092,11:51:24
153.4499969,82.29000092,11:51:25
153.5099945,82.29000092,11:51:26
153.5200043,82.29000092,11:51:27
153.5500031,82.29000092,11:51:28
153.5599976,82.30000305,11:51:29
153.5800018,82.30000305,11:51:31
153.6100006,82.30000305,11:51:32
153.6300049,82.30000305,11:51:33
153.6600037,82.30000305,11:51:34
153.6699982,82.30000305,11:51:35
153.6999969,82.30000305,11:51:36
153.7200012,82.30999756,11:51:37
153.7400055,82.30999756,11:51:38
153.7700043,82.30999756,11:51:39
153.7799988,82.30999756,11:51:40
153.8099976,82.30999756,11:51:41
153.8399963,82.30999756,11:51:42
153.8600006,82.31999969,11:51:43
153.8899994,82.31999969,11:51:44
153.8999939,82.31999969,11:51:45
153.9199982,82.31999969,11:51:46
153.9400024,82.31999969,11:51:47
153.9700012,82.31999969,11:51:48
154,82.31999969,11:51:49
154.0099945,82.33000183,11:51:50
154.0399933,82.33000183,11:51:51
154.0700073,82.33000183,11:51:52
154.0800018,82.33000183,11:51:53
154.1100006,82.33000183,11:51:54
154.1300049,82.33000183,11:51:55
154.1600037,82.33999634,11:51:56
154.1799927,82.33999634,11:51:57
154.1999969,82.33999634,11:51:58
154.2299957,82.33999634,11:51:59
154.2400055,82.33999634,11:52:00
154.2700043,82.33999634,11:52:01
154.3000031,82.33999634,11:52:02
154.3200073,82.34999847,11:52:03
154.3399963,82.34999847,11:52:04
154.3600006,82.34999847,11:52:05
154.3800049,82.34999847,11:52:06
154.4199982,82.34999847,11:52:07
154.4299927,82.34999847,11:52:08
154.4700012,82.36000061,11:52:09
154.4799957,82.36000061,11:52:10
154.5099945,82.36000061,11:52:11
154.5299988,82.36000061,11:52:12
154.5599976,82.36000061,11:52:13
154.5899963,82.36000061,11:52:14
154.6100006,82.36000061,11:52:15
154.6399994,82.37000275,11:52:16
154.6699982,82.37000275,11:52:17
154.6799927,82.37000275,11:52:18
154.7200012,82.37000275,11:52:19
154.7299957,82.37000275,11:52:20
154.7700043,82.37000275,11:52:21
154.8000031,82.37999725,11:52:22
154.8200073,82.37999725,11:52:23
154.9100037,82.37999725,11:52:24
154.9400024,82.37000275,11:52:25
155.0200043,82.34999847,11:52:26
155.1600037,82.31999969,11:52:27
155.2400055,82.30000305,11:52:28
155.3800049,82.26999664,11:52:29
155.4499969,82.25,11:52:30
155.5700073,82.22000122,11:52:31
155.6900024,82.19000244,11:52:32
155.7400055,82.18000031,11:52:33
155.8399963,82.16000366,11:52:34
155.8899994,82.15000153,11:52:35
155.9700012,82.12999725,11:52:36
156.0099945,82.12000275,11:52:37
156.1000061,82.11000061,11:52:38
156.1699982,82.09999847,11:52:39
156.1999969,82.08999634,11:52:40
156.2700043,82.08000183,11:52:41
156.3399963,82.06999969,11:52:42
156.3699951,82.05999756,11:52:43
156.4299927,82.05000305,11:52:44
156.4600067,82.05000305,11:52:45
156.5200043,82.04000092,11:52:46
156.5800018,82.02999878,11:52:47
156.6000061,82.02999878,11:52:48
156.6600037,82.02999878,11:52:49
156.6799927,82.01999664,11:52:50
156.7100067,82.01999664,11:52:51
156.7200012,82.01000214,11:52:52
156.75,82.01000214,11:52:53
156.7799988,82.01000214,11:52:54
156.8000031,82,11:52:55
156.8500061,82,11:52:56
156.8699951,82,11:52:57
156.9299927,82,11:52:58
156.9700012,82,11:52:59
156.9900055,82,11:53:00
157.0299988,82,11:53:01
157.0599976,81.98999786,11:53:02
157.1000061,81.98999786,11:53:03
157.1399994,81.98999786,11:53:04
157.1600037,81.98999786,11:53:05
157.1900024,81.98999786,11:53:06
157.2100067,81.98999786,11:53:07
157.25,81.98999786,11:53:08
157.2899933,81.98999786,11:53:09
157.3099976,81.98999786,11:53:10
157.3399963,81.98999786,11:53:11
157.3600006,81.98999786,11:53:12
157.3999939,81.98999786,11:53:13
157.4400024,81.98999786,11:53:14
157.4499969,81.98999786,11:53:15
157.4900055,81.98999786,11:53:16
157.5,81.98999786,11:53:17
157.5399933,82,11:53:18
157.5700073,82,11:53:19
157.5899963,82,11:53:20
157.6199951,82,11:53:21
157.6399994,82,11:53:22
157.6699982,82,11:53:23
157.7100067,82,11:53:24
157.7200012,82,11:53:25
157.7599945,82,11:53:26
157.7700043,82,11:53:27
157.8000031,82,11:53:28
157.8300018,82.01000214,11:53:29
157.8500061,82.01000214,11:53:30
157.8899994,82.01000214,11:53:31
157.8999939,82.01000214,11:53:32
157.9299927,82.01000214,11:53:33
157.9600067,82.01000214,11:53:34
157.9799957,82.01000214,11:53:35
158.0200043,82.01000214,11:53:36
158.0299988,82.01000214,11:53:37
158.0700073,82.01000214,11:53:38
158.1000061,82.01000214,11:53:39
158.1100006,82.01999664,11:53:40
158.1499939,82.01999664,11:53:41
158.1600037,82.01999664,11:53:42
158.1999969,82.01999664,11:53:43
158.2200012,82.01999664,11:53:44
158.2400055,82.01999664,11:53:45
158.2700043,82.01999664,11:53:46
158.2899933,82.01999664,11:53:47
158.3200073,82.02999878,11:53:48
158.3500061,82.02999878,11:53:49
158.3699951,82.02999878,11:53:50
158.3999939,82.02999878,11:53:51
158.4100037,82.02999878,11:53:52
158.4499969,82.02999878,11:53:53
158.4900055,82.02999878,11:53:54
158.5099945,82.04000092,11:53:55
158.5399933,82.04000092,11:53:56
158.5599976,82.04000092,11:53:57
158.5899963,82.04000092,11:53:58
158.6199951,82.04000092,11:53:59
158.6399994,82.04000092,11:54:00
158.6600037,82.04000092,11:54:01
158.7700043,82.05000305,11:54:02
159.2899933,82.06999969,11:54:03
159.8300018,82.09999847,11:54:04
160.1000061,82.11000061,11:54:05
160.6300049,82.13999939,11:54:06
160.9100037,82.15000153,11:54:07
161.4299927,82.16999817,11:54:08
162.2400055,82.20999908,11:54:09
162.8300018,82.23999786,11:54:10
163.1999969,82.25,11:54:11
163.75,82.26999664,11:54:12
164.2899933,82.29000092,11:54:13
164.5700073,82.30000305,11:54:14
165.1199951,82.31999969,11:54:15
165.3999939,82.33000183,11:54:17
165.9600067,82.34999847,11:54:18
166.5299988,82.37000275,11:54:19
166.8000031,82.37999725,11:54:20
167.3800049,82.40000153,11:54:21
167.6399994,82.41000366,11:54:22
168.1999969,82.41999817,11:54:23
168.7899933,82.44000244,11:54:24
169.0700073,82.44000244,11:54:25
169.6499939,82.45999908,11:54:26
169.9299927,82.45999908,11:54:27
170.5,82.48000336,11:54:28
171.0800018,82.48999786,11:54:29
171.3600006,82.48999786,11:54:30
171.9600067,82.51000214,11:54:31
172.2400055,82.51000214,11:54:32
