Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),RAFix,DecFix
2026-07-10,11:33:05,4.08E-05,-43.89444733,-118.632309,387.6557007,336.3300171,51.32568359,,3.061745644,476.3868408,0.8768434525,8.138549805,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.3441849,81.32343292,10.32590199,0.4378299713,0,10,0,0,2026-07-10T15:33:05.450Z,124.6500015,81.70999908,0,0,5.790474227,30.21481737
2026-07-10,11:33:06,4.03E-05,-43.94684219,-118.6854706,382.9391174,336.3300171,46.60910034,,3.061745644,432.6091614,0.8661749363,8.039528847,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.3585587,81.32631683,10.32588291,0.4378108978,0,10,0,0,2026-07-10T15:33:06.451Z,124.4499969,81.66999817,0,0,5.794554966,30.21224922
2026-07-10,11:33:07,4.00E-05,-43.98315048,-118.7208939,379.8284607,336.3300171,43.4984436,,3.061745644,403.7371826,0.859138906,7.974223137,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.3729477,81.32920074,10.32586479,0.437792778,0,10,0,0,2026-07-10T15:33:07.461Z,124.2900009,81.63999939,0,0,5.79775968,30.21162567
2026-07-10,11:33:08,4.03E-05,-43.9502182,-118.6866608,382.8338928,336.3300171,46.50387573,,3.061745644,431.6325073,0.8659369349,8.037320137,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.3873444,81.33208466,10.32584667,0.4377746582,0,10,0,0,2026-07-10T15:33:08.470Z,124.2099991,81.62999725,0,0,5.799201347,30.21448646
2026-07-10,11:33:09,4.00E-05,-43.97579193,-118.7127838,380.5386047,336.3300171,44.20858765,,3.061745644,410.3284607,0.8607451916,7.989131927,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.4017487,81.33496094,10.3258276,0.4377555847,0,10,0,0,2026-07-10T15:33:09.477Z,124,81.58999634,0,0,5.803366561,30.21360392
2026-07-10,11:33:10,3.99E-05,-43.99388123,-118.7328339,378.7853699,336.3300171,42.45535278,,3.061745644,394.055542,0.8567795157,7.952323914,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.4161606,81.33784485,10.32580948,0.4377374649,0,10,0,0,2026-07-10T15:33:10.475Z,123.8700027,81.56999969,0,0,5.805765966,30.21614381
2026-07-10,11:33:11,3.99E-05,-43.99038696,-118.7273178,379.2669983,336.3300171,42.9369812,,3.061745644,398.5258789,0.8578689098,7.962435722,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.4305801,81.34072876,10.32579136,0.4377193451,0,10,0,0,2026-07-10T15:33:11.482Z,123.7600021,81.55000305,0,0,5.808027136,30.21646224
2026-07-10,11:33:12,3.99E-05,-43.99155807,-118.7291412,379.107666,336.3300171,42.77764893,,3.061745644,397.0469971,0.8575085402,7.95909071,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.445015,81.34360504,10.32577229,0.4377002716,0,10,0,0,2026-07-10T15:33:12.498Z,123.7099991,81.54000092,0,0,5.809262888,30.21606766
2026-07-10,11:33:14,3.99E-05,-43.9886322,-118.7244034,379.5213623,336.3300171,43.19134521,,3.061745644,400.8867798,0.8584442735,7.967775822,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.4594498,81.34648895,10.32575512,0.4376831055,0,10,0,0,2026-07-10T15:33:13.501Z,123.6200027,81.51999664,0,0,5.811665488,30.21416377
2026-07-10,11:33:15,3.99E-05,-43.9904747,-118.7282791,379.1826782,336.3300171,42.85266113,,3.061745644,397.7432556,0.857678175,7.960665226,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.4738998,81.34936523,10.32573605,0.437664032,0,10,0,0,2026-07-10T15:33:14.502Z,123.5800018,81.51000214,0,0,5.812831888,30.21265615
2026-07-10,11:33:16,4.01E-05,-43.96669388,-118.704483,381.26651,336.3300171,44.93649292,,3.061745644,417.0846252,0.8623916507,8.004413605,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.4883575,81.35224152,10.32571793,0.4376459122,0,10,0,0,2026-07-10T15:33:15.505Z,123.5,81.5,0,0,5.814279695,30.21581761
2026-07-10,11:33:17,4.00E-05,-43.98243713,-118.7196426,379.9376526,336.3300171,43.6076355,,3.061745644,404.7506714,0.859385848,7.976515293,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.5028229,81.35512543,10.32569981,0.4376277924,0,10,0,0,2026-07-10T15:33:16.523Z,123.4300003,81.48000336,0,0,5.816266367,30.2117033
2026-07-10,11:33:18,3.99E-05,-43.9919548,-118.7324371,378.8202515,336.3300171,42.49023438,,3.061745644,394.379303,0.8568584323,7.953056335,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.5173035,81.35800171,10.32568073,0.4376087189,0,10,0,0,2026-07-10T15:33:17.541Z,123.4000015,81.48000336,0,0,5.816755383,30.21521181
2026-07-10,11:33:19,4.00E-05,-43.97690582,-118.7125092,380.562561,336.3300171,44.23254395,,3.061745644,410.5508423,0.8607993722,7.989634991,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.5317841,81.36087799,10.32566261,0.4375905991,0,10,0,0,2026-07-10T15:33:18.536Z,123.3399963,81.47000122,0,0,5.818064285,30.2161031
2026-07-10,11:33:20,3.97E-05,-44.00834274,-118.7462997,377.6130066,336.3300171,41.2829895,,3.061745644,383.1741028,0.8541277051,7.92771101,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.5462799,81.36375427,10.32564449,0.4375724792,0,10,0,0,2026-07-10T15:33:19.536Z,123.3099976,81.45999908,0,0,5.819163095,30.2134921
2026-07-10,11:33:21,3.99E-05,-43.98660278,-118.7241974,379.539856,336.3300171,43.20983887,,3.061745644,401.0584412,0.8584861159,7.968163967,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.5607834,81.36663055,10.32562542,0.4375534058,0,10,0,0,2026-07-10T15:33:20.555Z,123.2699966,81.44999695,0,0,5.820332437,30.21206533
2026-07-10,11:33:22,3.99E-05,-43.98576736,-118.7241516,379.5437927,336.3300171,43.21377563,,3.061745644,401.0949707,0.858494997,7.96824646,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.5752869,81.36950684,10.3256073,0.4375352859,0,10,0,0,2026-07-10T15:33:21.573Z,123.2200012,81.44999695,0,0,5.820961836,30.21794452
2026-07-10,11:33:23,3.99E-05,-43.98508072,-118.7219925,379.7319946,336.3300171,43.40197754,,3.061745644,402.8417969,0.8589206934,7.972198009,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.5898132,81.37238312,10.32558918,0.4375171661,0,10,0,0,2026-07-10T15:33:22.569Z,123.1999969,81.44000244,0,0,5.821990881,30.21418819
2026-07-10,11:33:24,4.00E-05,-43.97558594,-118.7110977,380.6863403,336.3300171,44.35632324,,3.061745644,411.699707,0.8610793352,7.992233753,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.6043396,81.3752594,10.32557106,0.4374990463,0,10,0,0,2026-07-10T15:33:23.571Z,123.1699982,81.44000244,0,0,5.822479947,30.21772243
2026-07-10,11:33:25,4.03E-05,-43.94810104,-118.6851883,382.9639282,336.3300171,46.63391113,,3.061745644,432.8394775,0.8662310243,8.040049553,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.6188736,81.37813568,10.32555294,0.4374809265,0,10,0,0,2026-07-10T15:33:24.583Z,123.1500015,81.43000031,0,0,5.823509778,30.21397045
2026-07-10,11:33:26,4.04E-05,-43.93323517,-118.6693192,384.3661804,336.3300171,48.03616333,,3.061745644,445.8546448,0.8694028258,8.069489479,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.6334229,81.38101196,10.32553387,0.437461853,0,10,0,0,2026-07-10T15:33:25.600Z,123.1299973,81.43000031,0,0,5.823928745,30.21633113
2026-07-10,11:33:27,4.00E-05,-43.98053741,-118.718399,380.0465088,336.3300171,43.7164917,,3.061745644,405.7609863,0.8596320748,7.978800774,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.6479797,81.38388062,10.32551575,0.4374437332,0,10,0,0,2026-07-10T15:33:26.601Z,123.0999985,81.41999817,0,0,5.825029156,30.21376961
2026-07-10,11:33:28,4.01E-05,-43.97254181,-118.7085419,380.9103394,336.3300171,44.58032227,,3.061745644,413.7787781,0.8615860343,7.996936321,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.6625443,81.3867569,10.32549763,0.4374256134,0,10,0,0,2026-07-10T15:33:27.601Z,123.0899963,81.41999817,0,0,5.82537793,30.21495193
2026-07-10,11:33:29,4.04E-05,-43.9328804,-118.6722794,384.1040039,336.3300171,47.77398682,,3.061745644,443.4212646,0.8688098192,8.063984871,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.6771164,81.38963318,10.32547855,0.4374065399,0,10,0,0,2026-07-10T15:33:28.613Z,123.0800018,81.41999817,0,0,5.825726636,30.21613348
2026-07-10,11:33:30,4.05E-05,-43.92376709,-118.6600037,385.1911011,336.3300171,48.86108398,,3.061745644,453.5112915,0.8712686896,8.086808205,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.6916962,81.39250183,10.32546043,0.4373884201,0,10,0,0,2026-07-10T15:33:29.630Z,123.0699997,81.41999817,0,0,5.826075381,30.21731608
2026-07-10,11:33:31,4.02E-05,-43.95778656,-118.6943588,382.1560059,336.3300171,45.82598877,,3.061745644,425.3406067,0.8644036055,8.023088455,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.7062912,81.39537811,10.32544231,0.4373703003,0,10,0,0,2026-07-10T15:33:30.635Z,123.0599976,81.41000366,0,0,5.827035282,30.21240525
2026-07-10,11:33:32,4.03E-05,-43.94176483,-118.6783447,383.5677185,336.3300171,47.23770142,,3.061745644,438.4436035,0.8675967455,8.052725792,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.7208862,81.39824677,10.32542419,0.4373521805,0,10,0,0,2026-07-10T15:33:31.634Z,123.0500031,81.41000366,0,0,5.827384029,30.21358855
2026-07-10,11:33:33,4.07E-05,-43.90505981,-118.6436005,386.6486206,336.3300171,50.31860352,,3.061745644,467.0394592,0.8745654821,8.117407799,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.7354965,81.40111542,10.32540607,0.4373340607,0,10,0,0,2026-07-10T15:33:32.637Z,123.0400009,81.41000366,0,0,5.827732817,30.2147729
2026-07-10,11:33:34,4.03E-05,-43.95218658,-118.6881638,382.7017517,336.3300171,46.37173462,,3.061745644,430.4060364,0.8656380177,8.034545898,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.7501144,81.40398407,10.325387,0.4373149872,0,10,0,0,2026-07-10T15:33:33.651Z,123.0299988,81.41000366,0,0,5.828081601,30.21595739
2026-07-10,11:33:35,4.00E-05,-43.97935104,-118.7177429,380.1038513,336.3300171,43.77383423,,3.061745644,406.2932434,0.8597617745,7.980004787,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.76474,81.40686035,10.32536888,0.4372968674,0,10,0,0,2026-07-10T15:33:34.656Z,123.0299988,81.41000366,0,0,5.828360138,30.21595739
2026-07-10,11:33:36,4.05E-05,-43.92887115,-118.6628036,384.9427795,336.3300171,48.61276245,,3.061745644,451.2064514,0.8707070351,8.081594467,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.7793808,81.409729,10.32534981,0.4372777939,0,10,0,0,2026-07-10T15:33:35.656Z,123.0299988,81.41000366,0,0,5.828638675,30.21595739
2026-07-10,11:33:37,4.07E-05,-43.90033722,-118.6391907,387.0413818,336.3300171,50.71136475,,3.061745644,470.684967,0.8754538894,8.125653267,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.7940216,81.41259766,10.32533169,0.4372596741,0,10,0,0,2026-07-10T15:33:36.655Z,123.0299988,81.41000366,0,0,5.828917212,30.21595739
2026-07-10,11:33:38,4.04E-05,-43.93135834,-118.6694336,384.3559875,336.3300171,48.02597046,,3.061745644,445.7600708,0.8693797588,8.069274902,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.8086777,81.41546631,10.32531357,0.4372415543,0,10,0,0,2026-07-10T15:33:37.670Z,123.0299988,81.41000366,0,0,5.829195748,30.21595739
2026-07-10,11:33:39,4.01E-05,-43.96657562,-118.7039566,381.3123474,336.3300171,44.98233032,,3.061745644,417.5101013,0.8624953032,8.005375862,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.8233414,81.41833496,10.32529449,0.4372224808,0,10,0,0,2026-07-10T15:33:38.684Z,123.0199966,81.41000366,0,0,5.829544508,30.21714204
2026-07-10,11:33:40,4.01E-05,-43.97367859,-118.7126617,380.5489807,336.3300171,44.21896362,,3.061745644,410.4247742,0.8607686162,7.989349842,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.8380127,81.42120361,10.32527733,0.4372053146,0,10,0,0,2026-07-10T15:33:39.682Z,123.0199966,81.41000366,0,0,5.829823045,30.21714204
2026-07-10,11:33:41,4.00E-05,-43.98023605,-118.7184372,380.0429382,336.3300171,43.71292114,,3.061745644,405.7278442,0.8596240282,7.97872591,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.8526917,81.42407227,10.32525921,0.4371871948,0,10,0,0,2026-07-10T15:33:40.683Z,123.0299988,81.41000366,0,0,5.830031359,30.21595739
2026-07-10,11:33:42,4.02E-05,-43.95860291,-118.6949081,382.1079102,336.3300171,45.77789307,,3.061745644,424.8942261,0.864294827,8.022078514,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.8673782,81.42693329,10.32524014,0.4371681213,0,10,0,0,2026-07-10T15:33:41.689Z,123.0299988,81.41000366,0,0,5.830309907,30.21595739
2026-07-10,11:33:43,4.00E-05,-43.97454453,-118.7126465,380.5502319,336.3300171,44.22021484,,3.061745644,410.4363708,0.8607714772,7.989376068,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.8820801,81.42980194,10.32522202,0.4371500015,0,10,0,0,2026-07-10T15:33:42.704Z,123.0299988,81.41000366,0,0,5.830588444,30.21595739
2026-07-10,11:33:44,4.04E-05,-43.93888092,-118.6770935,383.6787109,336.3300171,47.34869385,,3.061745644,439.4738159,0.8678478003,8.055056572,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.8967896,81.43267059,10.32520294,0.437130928,0,10,0,0,2026-07-10T15:33:43.708Z,123.0400009,81.41000366,0,0,5.830796744,30.2147729
2026-07-10,11:33:45,4.02E-05,-43.95589066,-118.6946869,382.1270752,336.3300171,45.79705811,,3.061745644,425.0720825,0.8643381596,8.022480965,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.9115067,81.43553162,10.32518482,0.4371128082,0,10,0,0,2026-07-10T15:33:44.707Z,123.0400009,81.41000366,0,0,5.831075281,30.2147729
2026-07-10,11:33:46,4.01E-05,-43.96396637,-118.7020721,381.4780273,336.3300171,45.14801025,,3.061745644,419.0478516,0.8628700972,8.008854866,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.9262314,81.43840027,10.3251667,0.4370946884,0,10,0,0,2026-07-10T15:33:45.713Z,123.0500031,81.41999817,0,0,5.830672313,30.21968083
2026-07-10,11:33:47,4.01E-05,-43.96800613,-118.7038727,381.3200684,336.3300171,44.99005127,,3.061745644,417.5817261,0.8625127673,8.005537987,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.9409714,81.44126129,10.32514763,0.4370756149,0,10,0,0,2026-07-10T15:33:46.723Z,123.0599976,81.41999817,0,0,5.830880723,30.21849883
2026-07-10,11:33:48,3.98E-05,-43.99658585,-118.7325821,378.807312,336.3300171,42.47729492,,3.061745644,394.2591858,0.8568291664,7.952784538,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.9557114,81.44412994,10.32512951,0.4370574951,0,10,0,0,2026-07-10T15:33:47.729Z,123.0599976,81.41999817,0,0,5.83115926,30.21849883
2026-07-10,11:33:49,4.00E-05,-43.97964096,-118.7159653,380.259552,336.3300171,43.92953491,,3.061745644,407.7384033,0.8601139784,7.983273506,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.9704666,81.44699097,10.32511234,0.437040329,0,10,0,0,2026-07-10T15:33:48.730Z,123.0699997,81.41999817,0,0,5.831367614,30.21731608
2026-07-10,11:33:50,3.98E-05,-44.00167465,-118.7390594,378.2428284,336.3300171,41.91281128,,3.061745644,389.0198669,0.8555523157,7.940933704,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,122.9852295,81.44985199,10.32509327,0.4370212555,0,10,0,0,2026-07-10T15:33:49.732Z,123.0800018,81.41999817,0,0,5.831575942,30.21613348
2026-07-10,11:33:51,3.99E-05,-43.98907089,-118.7269592,379.2979431,336.3300171,42.96792603,,3.061745644,398.8131104,0.8579388857,7.963085175,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123,81.45271301,10.32507515,0.4370031357,0,10,0,0,2026-07-10T15:33:50.750Z,123.0899963,81.41999817,0,0,5.83178431,30.21495193
2026-07-10,11:33:52,4.00E-05,-43.98279572,-118.7223816,379.6982422,336.3300171,43.3682251,,3.061745644,402.5285034,0.8588443398,7.971489429,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.0147781,81.45558167,10.32505608,0.4369840622,0,10,0,0,2026-07-10T15:33:51.768Z,123.0999985,81.43000031,0,0,5.831381235,30.21987238
2026-07-10,11:33:53,3.97E-05,-44.0132637,-118.7490463,377.3742981,336.3300171,41.04428101,,3.061745644,380.9584961,0.8535878062,7.922699451,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.0295715,81.45844269,10.32503796,0.4369659424,0,10,0,0,2026-07-10T15:33:52.767Z,123.1100006,81.43000031,0,0,5.831589606,30.21869152
2026-07-10,11:33:54,4.01E-05,-43.96358109,-118.6984177,381.7993469,336.3300171,45.46932983,,3.061745644,422.0302124,0.8635968566,8.015600204,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.0443726,81.46130371,10.32501984,0.4369478226,0,10,0,0,2026-07-10T15:33:53.766Z,123.1200027,81.43000031,0,0,5.831797962,30.21751081
2026-07-10,11:33:55,4.05E-05,-43.92072678,-118.6562424,385.525177,336.3300171,49.19515991,,3.061745644,456.6120605,0.8720243573,8.093821526,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.0591812,81.46416473,10.32500076,0.4369287491,0,10,0,0,2026-07-10T15:33:54.781Z,123.1200027,81.43000031,0,0,5.832076499,30.21751081
2026-07-10,11:33:56,4.06E-05,-43.91775513,-118.6566772,385.4864197,336.3300171,49.15640259,,3.061745644,456.2523499,0.8719366789,8.093008041,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.0739975,81.46702576,10.32498264,0.4369106293,0,10,0,0,2026-07-10T15:33:55.796Z,123.1399994,81.44000244,0,0,5.831603573,30.22125802
2026-07-10,11:33:57,4.05E-05,-43.9211235,-118.6561966,385.5290527,336.3300171,49.19903564,,3.061745644,456.6480408,0.8720331192,8.093902588,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.0888214,81.46987915,10.32496452,0.4368925095,0,10,0,0,2026-07-10T15:33:56.796Z,123.1500015,81.44000244,0,0,5.831811983,30.22007904
2026-07-10,11:33:58,4.00E-05,-43.97763824,-118.713829,380.4467163,336.3300171,44.11669922,,3.061745644,409.4755859,0.8605373502,7.987202644,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.1036606,81.47274017,10.3249464,0.4368743896,0,10,0,0,2026-07-10T15:33:57.797Z,123.1600037,81.44000244,0,0,5.832020367,30.21890021
2026-07-10,11:33:59,3.99E-05,-43.99363708,-118.7308044,378.9624634,336.3300171,42.63244629,,3.061745644,395.6992798,0.857180059,7.95604229,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.1184998,81.4756012,10.32492828,0.4368562698,0,10,0,0,2026-07-10T15:33:58.823Z,123.1699982,81.44000244,0,0,5.832228791,30.21772243
2026-07-10,11:34:00,3.98E-05,-44.00113678,-118.7357788,378.5290222,336.3300171,42.19900513,,3.061745644,391.676239,0.8561996818,7.946942329,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.1333542,81.47846222,10.32490921,0.4368371964,0,10,0,0,2026-07-10T15:33:59.834Z,123.1800003,81.44000244,0,0,5.832437147,30.2165439
2026-07-10,11:34:01,4.02E-05,-43.95783615,-118.6929855,382.2770386,336.3300171,45.94702148,,3.061745644,426.4639893,0.8646773696,8.025629044,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.1482239,81.48131561,10.32489109,0.4368190765,0,10,0,0,2026-07-10T15:34:00.833Z,123.1900024,81.44999695,0,0,5.832035188,30.221474
2026-07-10,11:34:02,4.08E-05,-43.89585876,-118.6315231,387.725769,336.3300171,51.39575195,,3.061745644,477.0371704,0.8770019412,8.140021324,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.1630936,81.48417664,10.32487297,0.4368009567,0,10,0,0,2026-07-10T15:34:01.833Z,123.1999969,81.44999695,0,0,5.832243654,30.22029796
2026-07-10,11:34:03,4.06E-05,-43.91416931,-118.6532898,385.7871399,336.3300171,49.4571228,,3.061745644,459.0434875,0.8726168871,8.099321365,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.1779709,81.48703003,10.3248539,0.4367818832,0,10,0,0,2026-07-10T15:34:02.841Z,123.2099991,81.44999695,0,0,5.832452053,30.21912116
2026-07-10,11:34:04,4.00E-05,-43.9756279,-118.7127151,380.54422,336.3300171,44.21420288,,3.061745644,410.3805847,0.8607578874,7.989249706,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.1928635,81.48988342,10.32483578,0.4367637634,0,10,0,0,2026-07-10T15:34:03.856Z,123.2300034,81.44999695,0,0,5.832590283,30.21676802
2026-07-10,11:34:05,4.01E-05,-43.97156525,-118.7071152,381.0352783,336.3300171,44.70526123,,3.061745644,414.9384155,0.8618686199,7.999559402,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.2077637,81.49274445,10.32481766,0.4367456436,0,10,0,0,2026-07-10T15:34:04.858Z,123.2300034,81.45999908,0,0,5.832258314,30.22288568
2026-07-10,11:34:06,4.02E-05,-43.96092606,-118.6987991,381.7653503,336.3300171,45.43533325,,3.061745644,421.7146912,0.8635199666,8.014886856,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.2226715,81.49559784,10.32479858,0.4367265701,0,10,0,0,2026-07-10T15:34:05.858Z,123.25,81.45999908,0,0,5.832396699,30.22053662
2026-07-10,11:34:07,4.01E-05,-43.96352005,-118.7010117,381.5712891,336.3300171,45.24127197,,3.061745644,419.9134827,0.863081038,8.010812759,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.2375946,81.49845123,10.32478142,0.436709404,0,10,0,0,2026-07-10T15:34:06.866Z,123.2600021,81.45999908,0,0,5.832605113,30.21936187
2026-07-10,11:34:08,4.03E-05,-43.94689178,-118.6843033,383.0421143,336.3300171,46.71209717,,3.061745644,433.565155,0.8664078712,8.04169178,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.2525177,81.50130463,10.32476234,0.4366903305,0,10,0,0,2026-07-10T15:34:07.877Z,123.2699966,81.45999908,0,0,5.832813565,30.21818816
2026-07-10,11:34:09,4.06E-05,-43.91838074,-118.6565628,385.49646,336.3300171,49.16644287,,3.061745644,456.34552,0.8719593883,8.093218803,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.2674561,81.50415802,10.32474422,0.4366722107,0,10,0,0,2026-07-10T15:34:08.883Z,123.2900009,81.47000122,0,0,5.83234171,30.22196418
2026-07-10,11:34:10,4.05E-05,-43.92528152,-118.6615295,385.0556946,336.3300171,48.72567749,,3.061745644,452.2544861,0.870962441,8.083965302,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.282402,81.50701141,10.3247261,0.4366540909,0,10,0,0,2026-07-10T15:34:09.884Z,123.2900009,81.47000122,0,0,5.832620246,30.22196418
2026-07-10,11:34:11,4.03E-05,-43.94278717,-118.6796112,383.4559631,336.3300171,47.12594604,,3.061745644,437.4063416,0.8673439622,8.050379753,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.2973557,81.50986481,10.32470703,0.4366350174,0,10,0,0,2026-07-10T15:34:10.885Z,123.3099976,81.47000122,0,0,5.832758644,30.21961947
2026-07-10,11:34:12,4.07E-05,-43.90814209,-118.6444778,386.5710754,336.3300171,50.24105835,,3.061745644,466.3197021,0.8743901253,8.115778923,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.3123245,81.5127182,10.32468891,0.4366168976,0,10,0,0,2026-07-10T15:34:11.900Z,123.3300018,81.48000336,0,0,5.832287108,30.2234038
2026-07-10,11:34:13,4.08E-05,-43.89126205,-118.6247177,388.3337402,336.3300171,52.00372314,,3.061745644,482.6801453,0.87837708,8.152785301,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.327301,81.51557159,10.32467079,0.4365987778,0,10,0,0,2026-07-10T15:34:12.907Z,123.3399963,81.48000336,0,0,5.832495632,30.22223371
2026-07-10,11:34:14,4.06E-05,-43.91345596,-118.6483459,386.2265625,336.3300171,49.89654541,,3.061745644,463.1220703,0.8736108541,8.108546257,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.3422852,81.51842499,10.32465172,0.4365797043,0,10,0,0,2026-07-10T15:34:13.907Z,123.3499985,81.48000336,0,0,5.832704088,30.22106286
2026-07-10,11:34:15,4.05E-05,-43.92638397,-118.6633148,384.8974609,336.3300171,48.56744385,,3.061745644,450.7858276,0.8706045151,8.0806427,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.3572769,81.52127075,10.3246336,0.4365615845,0,10,0,0,2026-07-10T15:34:14.907Z,123.3600006,81.48000336,0,0,5.832912531,30.21989218
2026-07-10,11:34:16,4.02E-05,-43.96250916,-118.6989517,381.7524414,336.3300171,45.42242432,,3.061745644,421.5948486,0.8634907603,8.014616013,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.3722763,81.52412415,10.32461548,0.4365434647,0,10,0,0,2026-07-10T15:34:15.916Z,123.3799973,81.48999786,0,0,5.83244189,30.22368259
2026-07-10,11:34:17,4.00E-05,-43.98468781,-118.7224655,379.6906738,336.3300171,43.36065674,,3.061745644,402.458252,0.8588272333,7.971330166,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.387291,81.52697754,10.32459736,0.4365253448,0,10,0,0,2026-07-10T15:34:16.926Z,123.3899994,81.48999786,0,0,5.832650376,30.22251364
2026-07-10,11:34:18,4.04E-05,-43.93977737,-118.6764221,383.7375183,336.3300171,47.40750122,,3.061745644,440.0196533,0.8679808378,8.056290627,6.09E-05,0,5.801666737,30.24861145,179.2256165,1.141703248,123.4023056,81.5298233,10.32457924,0.436507225,0,10,0,0,2026-07-10T15:34:17.926Z,123.4000015,81.48999786,0,0,5.832858848,30.22134484
