Dec,5.4,5.41,5.42,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,5.63,5.64,5.65,5.66,5.67,5.68,5.69,5.7,5.71,5.72,5.73,5.74,5.75,5.76,5.77,5.78,5.79,5.8
29.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.934339376596306,-44.427159445626394,-43.9448371394988,-43.926457214355466,-43.93227513631185,-43.96432113647461,-43.98551559448242,-43.94113540649414,-43.915679931640625,-43.936323165893555,-43.932861328125,-43.9474983215332,-43.97117614746094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.95653057098389
29.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.931377683367046,-44.426905789218104,-43.94488894685786,-43.927668831565164,-43.93227513631185,-43.96432113647461,-43.98551559448242,-43.95315806070963,-43.918418884277344,-43.92298253377279,-43.932861328125,-43.9474983215332,-43.966156005859375,-43.9151496887207,-43.94114112854004,-43.96512985229492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.937950134277344,-43.94589538574219
29.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.93229114308077,-44.4317802005344,-43.94448947906494,-43.926025390625,-43.941374969482425,-43.968509674072266,-43.97149124145508,-43.94991683959961,-43.918418884277344,-43.92246913909912,-43.93899440765381,-43.952741622924805,-43.948936462402344,-43.936217308044434,-43.942803382873535,-43.95314407348633,-43.96291478474936,-43.95427703857422,-43.947689056396484,-43.92588678995768,-43.93574651082357,-43.945245107014976,-43.970611572265625,-43.967979431152344,-43.943824768066406,-43.94830449422201,-43.926413218180336,-43.969642639160156,-43.93632561819894,-43.93234973483615,-43.93671920082786,-43.936869049072264
29.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.93015590466951,-44.4314692179362,-43.94448947906494,-43.92649865150452,-43.941374969482425,-43.962764739990234,-43.97149124145508,-43.94991683959961,-43.922848510742185,-43.92693405151367,-43.9413459777832,-43.94637908935547,-43.948936462402344,-43.936217308044434,-43.942803382873535,-43.95314407348633,-43.96192264556885,-43.96030521392822,-43.947689056396484,-43.93453598022461,-43.932596588134764,-43.945245107014976,-43.970611572265625,-43.97251892089844,-43.95632743835449,-43.93727970123291,-43.945394897460936,-43.95816548665365,-43.9372763633728,-43.935633977254234,-43.9371534983317,-43.936011146096625
29.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.93322738011678,-44.43224338955349,-43.944188002701644,-43.930207358466255,-43.950857162475586,-43.96517117818197,-43.97149124145508,-43.94991683959961,-43.922848510742185,-43.923950831095375,-43.9413459777832,-43.94637908935547,-43.947998046875,-43.936217308044434,-43.946031951904295,-43.95819320678711,-43.96192264556885,-43.96030521392822,-43.944488525390625,-43.93453598022461,-43.932596588134764,-43.94405269622803,-43.9589729309082,-43.96670150756836,-43.96066665649414,-43.93851013183594,-43.945394897460936,-43.95816548665365,-43.9372763633728,-43.93476867675781,-43.93742462158203,-43.93748982747396
29.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.93248665851095,-44.437205753969344,-43.944188002701644,-43.93381732443105,-43.950857162475586,-43.96517117818197,-43.97149124145508,-43.94991683959961,-43.92670885721842,-43.923950831095375,-43.938894271850586,-43.94637908935547,-43.947998046875,-43.9408156077067,-43.946031951904295,-43.95819320678711,-43.96380081176758,-43.96030521392822,-43.944488525390625,-43.93453598022461,-43.932596588134764,-43.95246963500976,-43.96278305053711,-43.96670150756836,-43.96066665649414,-43.93851013183594,-43.953468322753906,-43.953245980399,-43.940756479899086,-43.934550221761064,-43.93742462158203,-43.93815371864721
29.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.94139410524952,-44.437574365165794,-43.944188002701644,-43.93421951293945,-43.95398112705776,-43.96517117818197,-43.97149124145508,-43.94991683959961,-43.92670885721842,-43.923950831095375,-43.938894271850586,-43.94637908935547,-43.94293467203776,-43.9408156077067,-43.946031951904295,-43.95819320678711,-43.96479797363281,-43.95915298461914,-43.944488525390625,-43.93453598022461,-43.932596588134764,-43.95246963500976,-43.96278305053711,-43.96670150756836,-43.96066665649414,-43.93851013183594,-43.953468322753906,-43.953245980399,-43.939302617853336,-43.933594703674316,-43.93742462158203,-43.93815371864721
29.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.93878184000651,-44.43727759029088,-43.944188002701644,-43.9442076365153,-43.95398112705776,-43.96517117818197,-43.97149124145508,-43.94098091125488,-43.92670885721842,-43.923950831095375,-43.938894271850586,-43.94637908935547,-43.94293467203776,-43.9408156077067,-43.940473556518555,-43.95819320678711,-43.96479797363281,-43.95820554097494,-43.944488525390625,-43.93453598022461,-43.932596588134764,-43.95246963500976,-43.96278305053711,-43.96670150756836,-43.96066665649414,-43.94061851501465,-43.953468322753906,-43.953245980399,-43.939302617853336,-43.93369248334099,-43.93733112628643,-43.93804588317871
29.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.94168915748596,-44.44315013018522,-43.943650549584696,-43.942991926863385,-43.95398112705776,-43.96517117818197,-43.966526667277016,-43.94098091125488,-43.92670885721842,-43.923950831095375,-43.938894271850586,-43.948838551839195,-43.94293467203776,-43.9408156077067,-43.940473556518555,-43.95819320678711,-43.96479797363281,-43.95820554097494,-43.946554819742836,-43.93453598022461,-43.932596588134764,-43.94634246826172,-43.96278305053711,-43.96670150756836,-43.96066665649414,-43.94061851501465,-43.95475878034319,-43.945318857828774,-43.939302617853336,-43.9339968363444,-43.93733112628643,-43.93804588317871
29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.94168915748596,-44.44805553041655,-43.94314511617025,-43.9469923765763,-43.95398112705776,-43.95910208565848,-43.966526667277016,-43.94098091125488,-43.92670885721842,-43.923950831095375,-43.938894271850586,-43.948838551839195,-43.94293467203776,-43.9408156077067,-43.940473556518555,-43.95740000406901,-43.96479797363281,-43.95820554097494,-43.946554819742836,-43.93453598022461,-43.932596588134764,-43.94634246826172,-43.96278305053711,-43.96670150756836,-43.96066665649414,-43.94061851501465,-43.95475878034319,-43.945318857828774,-43.94262218475342,-43.9339968363444,-43.93733112628643,-43.93804588317871
