Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),,True RA,True DEC
2026-07-11,11:01:13.062,4.431121124071069e-05,-43.53486251831055,-118.46305084228516,403.06201171875,417.030029296875,-13.968017578125,,3.0817766189575195,-129.6461944580078,0.9116911888122559,8.461994171142578,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.12744140625,49.78429412841797,19.599416732788086,24.551189422607422,0,10,0,0,2026-07-11T15:01:13.062Z,315.69000244140625,44.86000061035156,0,0,,0.7618065265953078,55.050078931760495
2026-07-11,11:01:14.081,4.432709465618245e-05,-43.53330612182617,-118.4632339477539,403.04486083984375,417.030029296875,-13.98516845703125,,3.0817766189575195,-129.80538940429688,0.9116523861885071,8.461634635925293,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1269226074219,49.78192901611328,19.599409103393555,24.55118179321289,0,10,0,0,2026-07-11T15:01:14.081Z,315.67999267578125,44.880001068115234,0,0,,0.7644117861737104,55.04286466312592
2026-07-11,11:01:15.080,4.470934800338e-05,-43.49601745605469,-118.42481994628906,406.625732421875,417.030029296875,-10.404296875,,3.0817766189575195,-96.56900024414062,0.9197520017623901,8.536812782287598,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1264343261719,49.779563903808594,19.599401473999023,24.55117416381836,0,10,0,0,2026-07-11T15:01:15.080Z,315.67999267578125,44.93000030517578,0,0,,0.770506910731043,55.04252110433657
2026-07-11,11:01:16.082,4.4931479351362213e-05,-43.474491119384766,-118.40563201904297,408.42596435546875,417.030029296875,-8.60406494140625,,3.0817766189575195,-79.8598861694336,0.9238239526748657,8.574606895446777,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1259460449219,49.777198791503906,19.599393844604492,24.551166534423828,0,10,0,0,2026-07-11T15:01:16.082Z,315.6700134277344,44.959999084472656,0,0,,0.7742688395662964,55.03522433790595
2026-07-11,11:01:17.089,4.4694432290270925e-05,-43.497467041015625,-118.42860412597656,406.27117919921875,417.030029296875,-10.75885009765625,,3.0817766189575195,-99.8598403930664,0.9189500212669373,8.52936840057373,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.12542724609375,49.774837493896484,19.59938621520996,24.551158905029297,0,10,0,0,2026-07-11T15:01:17.089Z,315.6700134277344,45.0099983215332,0,0,,0.7803649839326975,55.03478722971923
2026-07-11,11:01:18.101,4.459519186639227e-05,-43.507118225097656,-118.43765258789062,405.4258728027344,417.030029296875,-11.604156494140625,,3.0817766189575195,-107.70567321777344,0.9170380234718323,8.511622428894043,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.12493896484375,49.7724723815918,19.599376678466797,24.551149368286133,0,10,0,0,2026-07-11T15:01:18.101Z,315.6700134277344,45.04999923706055,0,0,,0.7852992705335742,55.03439306672944
2026-07-11,11:01:19.105,4.472955333767459e-05,-43.49405288696289,-118.42617797851562,406.498291015625,417.030029296875,-10.53173828125,,3.0817766189575195,-97.75186920166016,0.9194637537002563,8.534136772155762,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1244201660156,49.77010726928711,19.599369049072266,24.5511417388916,0,10,0,0,2026-07-11T15:01:19.105Z,315.6700134277344,45.08000183105469,0,0,,0.7890681496209409,55.0340717579433
2026-07-11,11:01:20.104,4.4507934944704175e-05,-43.515625,-118.44474792480469,404.76397705078125,417.030029296875,-12.26605224609375,,3.0817766189575195,-113.84915924072266,0.915540874004364,8.497726440429688,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1239318847656,49.76774215698242,19.599361419677734,24.55113410949707,0,10,0,0,2026-07-11T15:01:20.104Z,315.6600036621094,45.130001068115234,0,0,,0.7951515813660366,55.02642315873024
2026-07-11,11:01:21.106,4.4844178773928434e-05,-43.482940673828125,-118.41227722167969,407.8017578125,417.030029296875,-9.228271484375,,3.0817766189575195,-85.65354919433594,0.9224120378494263,8.561502456665039,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1234436035156,49.765377044677734,19.599353790283203,24.55112648010254,0,10,0,0,2026-07-11T15:01:21.106Z,315.6600036621094,45.150001525878906,0,0,,0.7977558509309192,55.02617479980369
2026-07-11,11:01:22.124,4.4754913687938824e-05,-43.49159240722656,-118.42082977294922,406.99945068359375,417.030029296875,-10.03057861328125,,3.0817766189575195,-93.10028076171875,0.9205973148345947,8.544658660888672,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1229248046875,49.76301193237305,19.599346160888672,24.551118850708008,0,10,0,0,2026-07-11T15:01:22.124Z,315.6600036621094,45.20000076293945,0,0,,0.8038534227638006,55.02550708775942
