Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),
2026-07-10,11:45:17.137,4.047323818667792e-05,-43.928321838378906,-118.6646957397461,384.77557373046875,336.33001708984375,48.445556640625,,3.0619688034057617,449.6545104980469,0.8703288435935974,8.078083992004395,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.00003051757812,82.08757019042969,10.356518745422363,0.017823219299316406,0,10,0,0,2026-07-10T15:45:17.137Z,142.9499969482422,82.05999755859375,0,0,
2026-07-10,11:45:18.143,4.0269282180815935e-05,-43.950260162353516,-118.6859359741211,382.89788818359375,336.33001708984375,46.56787109375,,3.0619688034057617,432.2264709472656,0.8660816550254822,8.038663864135742,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.0220489501953,82.0896224975586,10.356500625610352,0.017805099487304688,0,10,0,0,2026-07-10T15:45:18.143Z,142.9600067138672,82.05999755859375,0,0,
2026-07-10,11:45:19.163,4.014852311229333e-05,-43.96330261230469,-118.69959259033203,381.6958923339844,336.33001708984375,45.365875244140625,,3.0619688034057617,421.0699768066406,0.8633628487586975,8.013428688049316,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.04408264160156,82.0916748046875,10.356481552124023,0.017786026000976562,0,10,0,0,2026-07-10T15:45:19.163Z,142.97000122070312,82.05999755859375,0,0,
2026-07-10,11:45:20.161,4.0256498323287815e-05,-43.95164108276367,-118.68941497802734,382.5914611816406,336.33001708984375,46.261444091796875,,3.0619688034057617,429.3823547363281,0.8653885722160339,8.032230377197266,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.06613159179688,82.0937271118164,10.356462478637695,0.017766952514648438,0,10,0,0,2026-07-10T15:45:20.161Z,142.97000122070312,82.05999755859375,0,0,
2026-07-10,11:45:21.161,4.052807707921602e-05,-43.92243957519531,-118.66197967529297,385.01580810546875,336.33001708984375,48.685791015625,,3.0619688034057617,451.88427734375,0.8708721995353699,8.083127975463867,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.08819580078125,82.09577941894531,10.356443405151367,0.017747879028320312,0,10,0,0,2026-07-10T15:45:21.161Z,143,82.05999755859375,0,0,
2026-07-10,11:45:22.168,4.055302633787505e-05,-43.91976547241211,-118.65850830078125,385.32415771484375,336.33001708984375,48.994140625,,3.0619688034057617,454.7462463378906,0.8715696930885315,8.089601516723633,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.11026000976562,82.09782409667969,10.356424331665039,0.017728805541992188,0,10,0,0,2026-07-10T15:45:22.168Z,143.02999877929688,82.05999755859375,0,0,
2026-07-10,11:45:23.179,3.996905797976069e-05,-43.98276138305664,-118.7203598022461,379.8747863769531,336.33001708984375,43.544769287109375,,3.0619688034057617,404.1671447753906,0.8592436909675598,7.975195407867432,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.13233947753906,82.0998764038086,10.356406211853027,0.01771068572998047,0,10,0,0,2026-07-10T15:45:23.179Z,143.0500030517578,82.05999755859375,0,0,
2026-07-10,11:45:24.187,4.0475537389284e-05,-43.92807388305664,-118.66513061523438,384.7364501953125,336.33001708984375,48.40643310546875,,3.0619688034057617,449.2913513183594,0.870240330696106,8.077262878417969,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.15443420410156,82.10192108154297,10.3563871383667,0.017691612243652344,0,10,0,0,2026-07-10T15:45:24.187Z,143.0800018310547,82.06999969482422,0,0,
2026-07-10,11:45:25.188,4.062260268256068e-05,-43.912322998046875,-118.64836120605469,386.22528076171875,336.33001708984375,49.895263671875,,3.0619688034057617,463.1101989746094,0.8736079335212708,8.108519554138184,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.17652893066406,82.10396575927734,10.356368064880371,0.01767253875732422,0,10,0,0,2026-07-10T15:45:25.188Z,143.08999633789062,82.06999969482422,0,0,
2026-07-10,11:45:26.193,4.050319694215432e-05,-43.925106048583984,-118.6629638671875,384.9287414550781,336.33001708984375,48.598724365234375,,3.0619688034057617,451.076171875,0.870675265789032,8.081299781799316,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.1986541748047,82.10601043701172,10.356348991394043,0.017653465270996094,0,10,0,0,2026-07-10T15:45:26.193Z,143.1300048828125,82.06999969482422,0,0,
2026-07-10,11:45:27.211,3.971208570874296e-05,-44.010772705078125,-118.74867248535156,377.4063720703125,336.33001708984375,41.07635498046875,,3.0619688034057617,381.2561950683594,0.8536603450775146,7.923373222351074,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.2207794189453,82.1080551147461,10.356330871582031,0.017635345458984375,0,10,0,0,2026-07-10T15:45:27.211Z,143.16000366210938,82.06999969482422,0,0,
2026-07-10,11:45:28.220,4.013981015305035e-05,-43.96424865722656,-118.70220947265625,381.4660949707031,336.33001708984375,45.136077880859375,,3.0619688034057617,418.9371032714844,0.8628430962562561,8.008604049682617,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.24290466308594,82.11009979248047,10.356311798095703,0.01761627197265625,0,10,0,0,2026-07-10T15:45:28.220Z,143.1699981689453,82.06999969482422,0,0,
2026-07-10,11:45:29.221,4.089939466211945e-05,-43.88283157348633,-118.61956787109375,388.7943115234375,336.33001708984375,52.46429443359375,,3.0619688034057617,486.95501708984375,0.8794188499450684,8.162454605102539,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.26504516601562,82.11214447021484,10.356292724609375,0.017597198486328125,0,10,0,0,2026-07-10T15:45:29.221Z,143.1999969482422,82.08000183105469,0,0,
2026-07-10,11:45:30.220,4.0508730307919905e-05,-43.92451477050781,-118.66169738769531,385.0413513183594,336.33001708984375,48.711334228515625,,3.0619688034057617,452.1213684082031,0.870930016040802,8.083663940429688,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.28720092773438,82.11418151855469,10.356274604797363,0.017579078674316406,0,10,0,0,2026-07-10T15:45:30.220Z,143.22000122070312,82.08000183105469,0,0,
2026-07-10,11:45:31.237,3.994321741629392e-05,-43.98556900024414,-118.72289276123047,379.6533203125,336.33001708984375,43.32330322265625,,3.0619688034057617,402.111572265625,0.8587427139282227,7.970546245574951,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.3093719482422,82.11621856689453,10.356254577636719,0.017559051513671875,0,10,0,0,2026-07-10T15:45:31.237Z,143.25,82.08000183105469,0,0,
2026-07-10,11:45:32.248,3.986575029557571e-05,-43.99399948120117,-118.72924041748047,379.09930419921875,336.33001708984375,42.769287109375,,3.0619688034057617,396.9693603515625,0.8574895858764648,7.958914756774902,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.33155822753906,82.1182632446289,10.356236457824707,0.017540931701660156,0,10,0,0,2026-07-10T15:45:32.248Z,143.27999877929688,82.08000183105469,0,0,
2026-07-10,11:45:33.249,4.065312532475218e-05,-43.909061431884766,-118.64730072021484,386.3192138671875,336.33001708984375,49.98919677734375,,3.0619688034057617,463.9820556640625,0.873820424079895,8.110491752624512,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.35374450683594,82.12030029296875,10.356216430664062,0.017520904541015625,0,10,0,0,2026-07-10T15:45:33.249Z,143.2899932861328,82.08999633789062,0,0,
2026-07-10,11:45:34.249,4.038462429889478e-05,-43.93783950805664,-118.67632293701172,383.7467346191406,336.33001708984375,47.416717529296875,,3.0619688034057617,440.1051940917969,0.8680016994476318,8.05648422241211,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.37594604492188,82.1223373413086,10.35619831085205,0.017502784729003906,0,10,0,0,2026-07-10T15:45:34.249Z,143.3300018310547,82.08999633789062,0,0,
2026-07-10,11:45:35.266,3.978964377893135e-05,-44.00230026245117,-118.73931121826172,378.2206726074219,336.33001708984375,41.890655517578125,,3.0619688034057617,388.8142395019531,0.855502188205719,7.940468788146973,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.3981475830078,82.1243667602539,10.356180191040039,0.017484664916992188,0,10,0,0,2026-07-10T15:45:35.266Z,143.33999633789062,82.08999633789062,0,0,
2026-07-10,11:45:36.282,4.05163191317115e-05,-43.92369842529297,-118.6603775024414,385.1583557128906,336.33001708984375,48.828338623046875,,3.0619688034057617,453.20733642578125,0.8711946606636047,8.08612060546875,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.4203643798828,82.12640380859375,10.356160163879395,0.017464637756347656,0,10,0,0,2026-07-10T15:45:36.282Z,143.3699951171875,82.08999633789062,0,0,
2026-07-10,11:45:37.281,4.029801129945554e-05,-43.94716262817383,-118.68535614013672,382.94921875,336.33001708984375,46.61920166015625,,3.0619688034057617,432.7029113769531,0.8661977648735046,8.039741516113281,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.44259643554688,82.1284408569336,10.356142044067383,0.017446517944335938,0,10,0,0,2026-07-10T15:45:37.281Z,143.39999389648438,82.08999633789062,0,0,
2026-07-10,11:45:38.281,3.988573371316306e-05,-43.991825103759766,-118.72868347167969,379.14764404296875,336.33001708984375,42.817626953125,,3.0619688034057617,397.4180908203125,0.8575989603996277,7.959929943084717,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.46484375,82.1304702758789,10.356122970581055,0.017427444458007812,0,10,0,0,2026-07-10T15:45:38.281Z,143.4199981689453,82.0999984741211,0,0,
2026-07-10,11:45:39.297,4.032567812828347e-05,-43.944183349609375,-118.68171691894531,383.2705078125,336.33001708984375,46.94049072265625,,3.0619688034057617,435.68499755859375,0.866924524307251,8.046485900878906,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.4871063232422,82.13249969482422,10.356103897094727,0.017408370971679688,0,10,0,0,2026-07-10T15:45:39.297Z,143.4499969482422,82.0999984741211,0,0,
2026-07-10,11:45:40.309,4.0606850234325975e-05,-43.914005279541016,-118.64936828613281,386.13592529296875,336.33001708984375,49.805908203125,,3.0619688034057617,462.28082275390625,0.8734058141708374,8.106643676757812,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.50936889648438,82.13452911376953,10.356085777282715,0.01739025115966797,0,10,0,0,2026-07-10T15:45:40.309Z,143.4600067138672,82.0999984741211,0,0,
2026-07-10,11:45:41.310,4.0453429392073303e-05,-43.93044662475586,-118.6674575805664,384.5303955078125,336.33001708984375,48.20037841796875,,3.0619688034057617,447.37884521484375,0.8697742819786072,8.07293701171875,6.088603549869731e-05,0,5.801666736602783,28.748611450195312,180.51019287109375,0.3669784367084503,143.53164672851562,82.13655853271484,10.356066703796387,0.017371177673339844,0,10,0,0,2026-07-10T15:45:41.310Z,143.49000549316406,82.0999984741211,0,0,
2026-07-10,11:45:42.311,4.017239552922547e-05,-43.960723876953125,-118.6988525390625,381.7606201171875,336.33001708984375,45.43060302734375,,3.103269338607788,421.6707763671875,0.8635092973709106,8.014787673950195,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,173.6139373779297,83.53195190429688,12.187132835388184,1.9768829345703125,0,10,0,0,2026-07-10T15:45:42.311Z,143.52000427246094,82.0999984741211,0,0,
2026-07-10,11:45:43.318,4.0383001760346815e-05,-43.93801498413086,-118.67613220214844,383.7633972167969,336.33001708984375,47.433380126953125,,3.103269338607788,440.2598571777344,0.8680393695831299,8.05683422088623,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,173.64627075195312,83.53233337402344,12.187113761901855,1.9768638610839844,0,10,0,0,2026-07-10T15:45:43.318Z,143.5399932861328,82.11000061035156,0,0,
2026-07-10,11:45:44.327,4.037365215481259e-05,-43.93901824951172,-118.67620849609375,383.75689697265625,336.33001708984375,47.4268798828125,,3.103269338607788,440.1994934082031,0.8680246472358704,8.056697845458984,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,173.67860412597656,83.53270721435547,12.187094688415527,1.9768447875976562,0,10,0,0,2026-07-10T15:45:44.327Z,144.0500030517578,82.12000274658203,0,0,
2026-07-10,11:45:45.340,4.02426412620116e-05,-43.9531364440918,-118.68975067138672,382.5615539550781,336.33001708984375,46.231536865234375,,3.103269338607788,429.1047668457031,0.8653209209442139,8.031601905822754,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,173.7109375,83.53308868408203,12.1870756149292,1.9768257141113281,0,10,0,0,2026-07-10T15:45:45.340Z,144.2899932861328,82.13999938964844,0,0,
2026-07-10,11:45:46.339,4.017452374682762e-05,-43.96049118041992,-118.6966781616211,381.9520263671875,336.33001708984375,45.62200927734375,,3.103269338607788,423.44732666015625,0.8639422059059143,8.018805503845215,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,173.74327087402344,83.53345489501953,12.187056541442871,1.976806640625,0,10,0,0,2026-07-10T15:45:46.339Z,144.74000549316406,82.19000244140625,0,0,
2026-07-10,11:45:47.343,4.039443956571631e-05,-43.93678283691406,-118.67261505126953,384.0746154785156,336.33001708984375,47.744598388671875,,3.103269338607788,443.1484680175781,0.8687433004379272,8.06336784362793,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,173.77561950683594,83.53382873535156,12.187037467956543,1.9767875671386719,0,10,0,0,2026-07-10T15:45:47.343Z,145.1999969482422,82.2300033569336,0,0,
2026-07-10,11:45:48.356,4.01010547648184e-05,-43.968441009521484,-118.70367431640625,381.3372497558594,336.33001708984375,45.007232666015625,,3.103269338607788,417.7412109375,0.8625516295433044,8.005899429321289,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,173.80796813964844,83.53419494628906,12.187017440795898,1.9767675399780273,0,10,0,0,2026-07-10T15:45:48.356Z,145.44000244140625,82.25,0,0,
2026-07-10,11:45:49.375,4.002521382062696e-05,-43.976661682128906,-118.71572875976562,380.2804870605469,336.33001708984375,43.950469970703125,,3.103269338607788,407.9327392578125,0.8601613640785217,7.983713150024414,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,173.84031677246094,83.5345687866211,12.186999320983887,1.9767494201660156,0,10,0,0,2026-07-10T15:45:49.375Z,145.91000366210938,82.29000091552734,0,0,
2026-07-10,11:45:50.375,4.018589970655739e-05,-43.95926284790039,-118.69657897949219,381.9611511230469,336.33001708984375,45.631134033203125,,3.103269338607788,423.53204345703125,0.8639628291130066,8.018997192382812,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,173.87266540527344,83.53492736816406,12.186979293823242,1.976729393005371,0,10,0,0,2026-07-10T15:45:50.375Z,146.14999389648438,82.31999969482422,0,0,
2026-07-10,11:45:51.375,4.0012007957557216e-05,-43.97809600830078,-118.71651458740234,380.21136474609375,336.33001708984375,43.88134765625,,3.103269338607788,407.2911376953125,0.8600049614906311,7.982261657714844,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,173.905029296875,83.53529357910156,12.18696117401123,1.9767112731933594,0,10,0,0,2026-07-10T15:45:51.375Z,146.6199951171875,82.36000061035156,0,0,
2026-07-10,11:45:52.382,4.0188075217884034e-05,-43.95902633666992,-118.69746398925781,381.8832702636719,336.33001708984375,45.553253173828125,,3.103269338607788,422.8091735839844,0.8637866973876953,8.017362594604492,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,173.9373779296875,83.53565216064453,12.186941146850586,1.9766912460327148,0,10,0,0,2026-07-10T15:45:52.382Z,147.10000610351562,82.4000015258789,0,0,
2026-07-10,11:45:53.400,4.020494452561252e-05,-43.95720672607422,-118.69255828857422,382.3144226074219,336.33001708984375,45.984405517578125,,3.103269338607788,426.8110046386719,0.8647619485855103,8.026413917541504,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,173.96974182128906,83.53601837158203,12.186923027038574,1.9766731262207031,0,10,0,0,2026-07-10T15:45:53.400Z,147.33999633789062,82.41999816894531,0,0,
2026-07-10,11:45:54.396,4.032729702885263e-05,-43.944007873535156,-118.68130493164062,383.306640625,336.33001708984375,46.97662353515625,,3.103269338607788,436.0203857421875,0.867006242275238,8.047245025634766,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.0021209716797,83.53636932373047,12.18690299987793,1.9766530990600586,0,10,0,0,2026-07-10T15:45:54.396Z,147.8300018310547,82.45999908447266,0,0,
2026-07-10,11:45:55.398,4.012163117295131e-05,-43.96621322631836,-118.70303344726562,381.39373779296875,336.33001708984375,45.063720703125,,3.103269338607788,418.2655029296875,0.8626794219017029,8.007084846496582,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.03448486328125,83.53672790527344,12.186884880065918,1.9766349792480469,0,10,0,0,2026-07-10T15:45:55.398Z,148.07000732421875,82.4800033569336,0,0,
2026-07-10,11:45:56.411,4.048957271152176e-05,-43.92656707763672,-118.66352081298828,384.8791809082031,336.33001708984375,48.549163818359375,,3.103269338607788,450.6161804199219,0.8705632090568542,8.080259323120117,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.06686401367188,83.53707885742188,12.186864852905273,1.9766149520874023,0,10,0,0,2026-07-10T15:45:56.411Z,148.58999633789062,82.52999877929688,0,0,
2026-07-10,11:45:57.426,4.047745096613653e-05,-43.9278678894043,-118.66494750976562,384.7529602050781,336.33001708984375,48.422943115234375,,3.103269338607788,449.44464111328125,0.8702777028083801,8.077609062194824,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.0992431640625,83.53742980957031,12.186846733093262,1.9765968322753906,0,10,0,0,2026-07-10T15:45:57.426Z,149.08999633789062,82.55999755859375,0,0,
2026-07-10,11:45:58.425,4.09414351452142e-05,-43.87836837768555,-118.61531066894531,389.17596435546875,336.33001708984375,52.845947265625,,3.103269338607788,490.4974060058594,0.8802821040153503,8.170467376708984,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.13162231445312,83.53778076171875,12.186826705932617,1.976576805114746,0,10,0,0,2026-07-10T15:45:58.425Z,149.33999633789062,82.58000183105469,0,0,
2026-07-10,11:45:59.426,4.064345921506174e-05,-43.91009521484375,-118.64793395996094,386.2633972167969,336.33001708984375,49.933380126953125,,3.103269338607788,463.4639587402344,0.8736941814422607,8.109319686889648,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.16400146484375,83.53813171386719,12.186808586120605,1.9765586853027344,0,10,0,0,2026-07-10T15:45:59.426Z,149.83999633789062,82.62000274658203,0,0,
2026-07-10,11:46:00.427,4.0867438656277955e-05,-43.886226654052734,-118.62421417236328,388.3785705566406,336.33001708984375,52.048553466796875,,3.103269338607788,483.09625244140625,0.878478467464447,8.153726577758789,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.19639587402344,83.5384750366211,12.186788558959961,1.9765386581420898,0,10,0,0,2026-07-10T15:46:00.427Z,150.10000610351562,82.63999938964844,0,0,
2026-07-10,11:46:01.441,4.0782775613479316e-05,-43.895233154296875,-118.63410186767578,387.4951171875,336.33001708984375,51.16510009765625,,3.103269338607788,474.8963623046875,0.876480221748352,8.135178565979004,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.22877502441406,83.538818359375,12.18677043914795,1.9765205383300781,0,10,0,0,2026-07-10T15:46:01.441Z,150.6199951171875,82.68000030517578,0,0,
2026-07-10,11:46:02.447,4.056250327266753e-05,-43.91875076293945,-118.65560913085938,385.5810546875,336.33001708984375,49.25103759765625,,3.103269338607788,457.1307067871094,0.8721507787704468,8.09499454498291,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.26116943359375,83.5391616821289,12.186750411987305,1.9765005111694336,0,10,0,0,2026-07-10T15:46:02.447Z,151.14999389648438,82.70999908447266,0,0,
2026-07-10,11:46:03.446,4.027740942547098e-05,-43.94938278198242,-118.68801879882812,382.7142028808594,336.33001708984375,46.384185791015625,,3.103269338607788,430.5216064453125,0.8656662106513977,8.034807205200195,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.2935791015625,83.53950500488281,12.186732292175293,1.9764823913574219,0,10,0,0,2026-07-10T15:46:03.446Z,151.4199981689453,82.7300033569336,0,0,
2026-07-10,11:46:04.447,4.0343988075619563e-05,-43.94221115112305,-118.67861938476562,383.5439147949219,336.33001708984375,47.213897705078125,,3.103269338607788,438.2226867675781,0.8675429224967957,8.052226066589355,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.3259735107422,83.53984069824219,12.186712265014648,1.9764623641967773,0,10,0,0,2026-07-10T15:46:04.447Z,151.9499969482422,82.7699966430664,0,0,
2026-07-10,11:46:05.468,4.035792517242953e-05,-43.940711975097656,-118.67833709716797,383.56842041015625,336.33001708984375,47.2384033203125,,3.103269338607788,438.45013427734375,0.8675983548164368,8.052741050720215,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.35838317871094,83.54017639160156,12.186694145202637,1.9764442443847656,0,10,0,0,2026-07-10T15:46:05.468Z,152.2100067138672,82.79000091552734,0,0,
2026-07-10,11:46:06.474,4.1001283534569666e-05,-43.87202453613281,-118.60973358154297,389.6756286621094,336.33001708984375,53.345611572265625,,3.103269338607788,495.1351013183594,0.8814123272895813,8.180956840515137,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.42318725585938,83.54084777832031,12.18665599822998,1.9764060974121094,0,10,0,0,2026-07-10T15:46:06.474Z,153.2899932861328,82.8499984741211,0,0,
2026-07-10,11:46:07.474,4.0944218199001625e-05,-43.878074645996094,-118.61503601074219,389.200439453125,336.33001708984375,52.87042236328125,,3.103269338607788,490.72454833984375,0.8803374767303467,8.170981407165527,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.4556121826172,83.54117584228516,12.186635971069336,1.9763860702514648,0,10,0,0,2026-07-10T15:46:07.474Z,153.5800018310547,82.87000274658203,0,0,
2026-07-10,11:46:08.473,4.081193037563935e-05,-43.892127990722656,-118.62945556640625,387.9098815917969,336.33001708984375,51.579864501953125,,3.103269338607788,478.7460632324219,0.8774183392524719,8.14388656616211,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.48802185058594,83.54150390625,12.186617851257324,1.9763679504394531,0,10,0,0,2026-07-10T15:46:08.473Z,154.14999389648438,82.9000015258789,0,0,
2026-07-10,11:46:09.488,4.07354709750507e-05,-43.900272369384766,-118.63899230957031,387.0592041015625,336.33001708984375,50.72918701171875,,3.103269338607788,470.8503723144531,0.8754941821098328,8.12602710723877,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.52044677734375,83.54183197021484,12.18659782409668,1.9763479232788086,0,10,0,0,2026-07-10T15:46:09.488Z,154.42999267578125,82.91000366210938,0,0,
2026-07-10,11:46:10.498,4.0325860027223825e-05,-43.94416427612305,-118.6831283569336,383.145751953125,336.33001708984375,46.81573486328125,,3.103269338607788,434.5270690917969,0.8666422963142395,8.043867111206055,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.55287170410156,83.54216003417969,12.186578750610352,1.9763288497924805,0,10,0,0,2026-07-10T15:46:10.498Z,154.99000549316406,82.94999694824219,0,0,
2026-07-10,11:46:11.494,4.03804806410335e-05,-43.93828582763672,-118.67729949951172,383.6605224609375,336.33001708984375,47.33050537109375,,3.103269338607788,439.3050231933594,0.8678066730499268,8.05467414855957,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.58529663085938,83.54248046875,12.186559677124023,1.9763097763061523,0,10,0,0,2026-07-10T15:46:11.494Z,155.5500030517578,82.9800033569336,0,0,
2026-07-10,11:46:12.495,4.105530751985498e-05,-43.86630630493164,-118.6038589477539,390.2033386230469,336.33001708984375,53.873321533203125,,3.103269338607788,500.0331115722656,0.8826059699058533,8.192035675048828,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.6177215576172,83.54280090332031,12.186540603637695,1.9762907028198242,0,10,0,0,2026-07-10T15:46:12.495Z,155.83999633789062,82.98999786376953,0,0,
2026-07-10,11:46:13.507,4.112477108719759e-05,-43.85896682739258,-118.59545135498047,390.95904541015625,336.33001708984375,54.6290283203125,,3.103269338607788,507.04730224609375,0.8843153119087219,8.207901954650879,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.65016174316406,83.54312133789062,12.186521530151367,1.976271629333496,0,10,0,0,2026-07-10T15:46:13.507Z,156.41000366210938,83.0199966430664,0,0,
2026-07-10,11:46:14.515,4.1242121369577944e-05,-43.846588134765625,-118.58418273925781,391.9751892089844,336.33001708984375,55.645172119140625,,3.103269338607788,516.4788208007812,0.8866137266159058,8.22923469543457,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.68258666992188,83.54344177246094,12.186502456665039,1.976252555847168,0,10,0,0,2026-07-10T15:46:14.515Z,156.7100067138672,83.02999877929688,0,0,
2026-07-10,11:46:15.520,4.1185328882420436e-05,-43.85257339477539,-118.58966827392578,391.4800720214844,336.33001708984375,55.150054931640625,,3.103269338607788,511.88330078125,0.885493814945221,8.218840599060059,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.71502685546875,83.54375457763672,12.186483383178711,1.9762334823608398,0,10,0,0,2026-07-10T15:46:15.520Z,157.3000030517578,83.05999755859375,0,0,
2026-07-10,11:46:16.522,4.075698961969465e-05,-43.897979736328125,-118.63577270507812,387.34649658203125,336.33001708984375,51.0164794921875,,3.103269338607788,473.5169372558594,0.8761440515518188,8.132059097290039,6.088603549869731e-05,0,5.50166654586792,28.748611450195312,178.4071044921875,-2.97133207321167,174.74746704101562,83.5440673828125,12.186464309692383,1.9762144088745117,0,10,0,0,2026-07-10T15:46:16.522Z,157.8800048828125,83.08999633789062,0,0,
